id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end	required
01001017013	01001017	on					y
01001017014	01001017	the					y
01001017015	01001017	earth	y				y
01001017016	01001017	,		y			n
01001018001	01001018	to					y
01001018002	01001018	rule					y
01001018003	01001018	the					y
01001018004	01001018	day					y
01001018005	01001018	and					y
01001018006	01001018	the					y
01001018007	01001018	night	y				y
01001018008	01001018	,		y			n
01001018009	01001018	and					y
01001018010	01001018	to					y
01001018011	01001018	separate					y
01001018012	01001018	light					y
01001018013	01001018	from					y
01001018014	01001018	darkness	y				y
01001018015	01001018	.		y			n
01001018016	01001018	And					y
01001018017	01001018	God					y
01001018018	01001018	saw					y
01001018019	01001018	that					y
01001018020	01001018	it					y
01001018021	01001018	was					y
01001018022	01001018	good	y				y
01001018023	01001018	.		y			n
01001019001	01001019	Evening					y
01001019002	01001019	came					y
01001019003	01001019	and					y
01001019004	01001019	then					y
01001019005	01001019	morning	y				y
01001019006	01001019	:		y			n
01001019007	01001019	the					y
01001019008	01001019	fourth					y
01001019009	01001019	day	y				y
01001019010	01001019	.		y			n
01001020001	01001020	Then					y
01001020002	01001020	God					y
01001020003	01001020	said	y				y
01001020004	01001020	,		y			n
01001020005	01001020	“	y	y			n
01001020006	01001020	Let					y
01001020007	01001020	the					y
01001020008	01001020	water					y
01001020009	01001020	swarm					y
01001020010	01001020	with					y
01001020011	01001020	living					y
01001020012	01001020	creatures	y				y
01001020013	01001020	,		y			n
01001020014	01001020	and					y
01001020015	01001020	let					y
01001020016	01001020	birds					y
01001020017	01001020	fly					y
01001020018	01001020	above					y
01001020019	01001020	the					y
01001020020	01001020	earth					y
01001020021	01001020	across					y
01001020022	01001020	the					y
01001020023	01001020	expanse					y
01001020024	01001020	of					y
01001020025	01001020	the					y
01001020026	01001020	sky	y				y
01001020027	01001020	.	y	y			n
01001020028	01001020	”		y			n
01001021001	01001021	So					y
01001021002	01001021	God					y
01001021003	01001021	created					y
01001021004	01001021	the					y
01001021005	01001021	large					y
01001021006	01001021	sea-creatures					y
01001021007	01001021	and					y
01001021008	01001021	every					y
01001021009	01001021	living					y
01001021010	01001021	creature					y
01001021011	01001021	that					y
01001021012	01001021	moves					y
01001021013	01001021	and					y
01001021014	01001021	swarms					y
01001021015	01001021	in					y
01001021016	01001021	the					y
01001021017	01001021	water	y				y
01001021018	01001021	,		y			n
01001021019	01001021	according					y
01001021020	01001021	to					y
01001021021	01001021	their					y
01001021022	01001021	kinds	y				y
01001021023	01001021	.		y			n
01001021024	01001021	He					y
01001021025	01001021	also					y
01001021026	01001021	created					y
01001021027	01001021	every					y
01001021028	01001021	winged					y
01001021029	01001021	creature					y
01001021030	01001021	according					y
01001021031	01001021	to					y
01001021032	01001021	its					y
01001021033	01001021	kind	y				y
01001021034	01001021	.		y			n
01001021035	01001021	And					y
01001021036	01001021	God					y
01001021037	01001021	saw					y
01001021038	01001021	that					y
01001021039	01001021	it					y
01001021040	01001021	was					y
01001021041	01001021	good	y				y
01001021042	01001021	.		y			n
01001022001	01001022	God					y
01001022002	01001022	blessed					y
01001022003	01001022	them	y				y
01001022004	01001022	:		y			n
01001022005	01001022	“	y	y			n
01001022006	01001022	Be					y
01001022007	01001022	fruitful	y				y
01001022008	01001022	,		y			n
01001022009	01001022	multiply	y				y
01001022010	01001022	,		y			n
01001022011	01001022	and					y
01001022012	01001022	fill					y
01001022013	01001022	the					y
01001022014	01001022	waters					y
01001022015	01001022	of					y
01001022016	01001022	the					y
01001022017	01001022	seas	y				y
01001022018	01001022	,		y			n
01001022019	01001022	and					y
01001022020	01001022	let					y
01001022021	01001022	the					y
01001022022	01001022	birds					y
01001022023	01001022	multiply					y
01001022024	01001022	on					y
01001022025	01001022	the					y
01001022026	01001022	earth	y				y
01001022027	01001022	.	y	y			n
01001022028	01001022	”		y			n
01001023001	01001023	Evening					y
01001023002	01001023	came					y
01001023003	01001023	and					y
01001023004	01001023	then					y
01001023005	01001023	morning	y				y
01001023006	01001023	:		y			n
01001023007	01001023	the					y
01001023008	01001023	fifth					y
01001023009	01001023	day	y				y
01001023010	01001023	.		y			n
01001024001	01001024	Then					y
01001024002	01001024	God					y
01001024003	01001024	said	y				y
01001024004	01001024	,		y			n
01001024005	01001024	“	y	y			n
01001024006	01001024	Let					y
01001024007	01001024	the					y
01001024008	01001024	earth					y
01001024009	01001024	produce					y
01001024010	01001024	living					y
01001024011	01001024	creatures					y
01001024012	01001024	according					y
01001024013	01001024	to					y
01001024014	01001024	their					y
01001024015	01001024	kinds	y				y
01001024016	01001024	:		y			n
01001024017	01001024	livestock	y				y
01001024018	01001024	,		y			n
01001024019	01001024	creatures					y
01001024020	01001024	that					y
01001024021	01001024	crawl	y				y
01001024022	01001024	,		y			n
01001024023	01001024	and					y
01001024024	01001024	the					y
01001024025	01001024	wildlife					y
01001024026	01001024	of					y
01001024027	01001024	the					y
01001024028	01001024	earth					y
01001024029	01001024	according					y
01001024030	01001024	to					y
01001024031	01001024	their					y
01001024032	01001024	kinds	y				y
01001024033	01001024	.	y	y			n
01001024034	01001024	”		y			n
01001024035	01001024	And					y
01001024036	01001024	it					y
01001024037	01001024	was					y
01001024038	01001024	so	y				y
01001024039	01001024	.		y			n
01001025001	01001025	So					y
01001025002	01001025	God					y
01001025003	01001025	made					y
01001025004	01001025	the					y
01001025005	01001025	wildlife					y
01001025006	01001025	of					y
01001025007	01001025	the					y
01001025008	01001025	earth					y
01001025009	01001025	according					y
01001025010	01001025	to					y
01001025011	01001025	their					y
01001025012	01001025	kinds	y				y
01001025013	01001025	,		y			n
01001025014	01001025	the					y
01001025015	01001025	livestock					y
01001025016	01001025	according					y
01001025017	01001025	to					y
01001025018	01001025	their					y
01001025019	01001025	kinds	y				y
01001025020	01001025	,		y			n
01001025021	01001025	and					y
01001025022	01001025	all					y
01001025023	01001025	the					y
01001025024	01001025	creatures					y
01001025025	01001025	that					y
01001025026	01001025	crawl					y
01001025027	01001025	on					y
01001025028	01001025	the					y
01001025029	01001025	ground					y
01001025030	01001025	according					y
01001025031	01001025	to					y
01001025032	01001025	their					y
01001025033	01001025	kinds	y				y
01001025034	01001025	.		y			n
01001025035	01001025	And					y
01001025036	01001025	God					y
01001025037	01001025	saw					y
01001025038	01001025	that					y
01001025039	01001025	it					y
01001025040	01001025	was					y
01001025041	01001025	good	y				y
01001025042	01001025	.		y			n
01001026001	01001026	Then					y
01001026002	01001026	God					y
01001026003	01001026	said	y				y
01001026004	01001026	,		y			n
01001026005	01001026	“	y	y			n
01001026006	01001026	Let					y
01001026007	01001026	us					y
01001026008	01001026	make					y
01001026009	01001026	man					y
01001026010	01001026	in					y
01001026011	01001026	our					y
01001026012	01001026	image	y				y
01001026013	01001026	,		y			n
01001026014	01001026	according					y
01001026015	01001026	to					y
01001026016	01001026	our					y
01001026017	01001026	likeness	y				y
01001026018	01001026	.		y			n
01001026019	01001026	They					y
01001026020	01001026	will					y
01001026021	01001026	rule					y
01001026022	01001026	the					y
01001026023	01001026	fish					y
01001026024	01001026	of					y
01001026025	01001026	the					y
01001026026	01001026	sea	y				y
01001026027	01001026	,		y			n
01001026028	01001026	the					y
01001026029	01001026	birds					y
01001026030	01001026	of					y
01001026031	01001026	the					y
01001026032	01001026	sky	y				y
01001026033	01001026	,		y			n
01001026034	01001026	the					y
01001026035	01001026	livestock	y				y
01001026036	01001026	,		y			n
01001026037	01001026	the					y
01001026038	01001026	whole					y
01001026039	01001026	earth	y				y
01001026040	01001026	,		y			n
01001026041	01001026	and					y
01001026042	01001026	the					y
01001026043	01001026	creatures					y
01001026044	01001026	that					y
01001026045	01001026	crawl					y
01001026046	01001026	on					y
01001026047	01001026	the					y
01001026048	01001026	earth	y				y
01001026049	01001026	.	y	y			n
01001026050	01001026	”		y			n
01001027001	01001027	So					y
01001027002	01001027	God					y
01001027003	01001027	created					y
01001027004	01001027	man					y
01001027005	01001027	in					y
01001027006	01001027	his					y
01001027007	01001027	own					y
01001027008	01001027	image	y				y
01001027009	01001027	;		y			n
01001027010	01001027	he					y
01001027011	01001027	created					y
01001027012	01001027	him					y
01001027013	01001027	in					y
01001027014	01001027	the					y
01001027015	01001027	image					y
01001027016	01001027	of					y
01001027017	01001027	God	y				y
01001027018	01001027	;		y			n
01001027019	01001027	he					y
01001027020	01001027	created					y
01001027021	01001027	them					y
01001027022	01001027	male					y
01001027023	01001027	and					y
01001027024	01001027	female	y				y
01001027025	01001027	.		y			n
01001028001	01001028	God					y
01001028002	01001028	blessed					y
01001028003	01001028	them	y				y
01001028004	01001028	,		y			n
01001028005	01001028	and					y
01001028006	01001028	God					y
01001028007	01001028	said					y
01001028008	01001028	to					y
01001028009	01001028	them	y				y
01001028010	01001028	,		y			n
01001028011	01001028	“	y	y			n
01001028012	01001028	Be					y
01001028013	01001028	fruitful	y				y
01001028014	01001028	,		y			n
01001028015	01001028	multiply	y				y
01001028016	01001028	,		y			n
01001028017	01001028	fill					y
01001028018	01001028	the					y
01001028019	01001028	earth	y				y
01001028020	01001028	,		y			n
01001028021	01001028	and					y
01001028022	01001028	subdue					y
01001028023	01001028	it	y				y
01001028024	01001028	.		y			n
01001028025	01001028	Rule					y
01001028026	01001028	the					y
01001028027	01001028	fish					y
01001028028	01001028	of					y
01001028029	01001028	the					y
01001028030	01001028	sea	y				y
01001028031	01001028	,		y			n
01001028032	01001028	the					y
01001028033	01001028	birds					y
01001028034	01001028	of					y
01001028035	01001028	the					y
01001028036	01001028	sky	y				y
01001028037	01001028	,		y			n
01001028038	01001028	and					y
01001028039	01001028	every					y
01001028040	01001028	creature					y
01001028041	01001028	that					y
01001028042	01001028	crawls					y
01001028043	01001028	on					y
01001028044	01001028	the					y
01001028045	01001028	earth	y				y
01001028046	01001028	.	y	y			n
01001028047	01001028	”		y			n
01001029001	01001029	God					y
01001029002	01001029	also					y
01001029003	01001029	said	y				y
01001029004	01001029	,		y			n
01001029005	01001029	“	y	y			n
01001029006	01001029	Look	y				y
01001029007	01001029	,		y			n
01001029008	01001029	I					y
01001029009	01001029	have					y
01001029010	01001029	given					y
01001029011	01001029	you					y
01001029012	01001029	every					y
01001029013	01001029	seed-bearing					y
01001029014	01001029	plant					y
01001029015	01001029	on					y
01001029016	01001029	the					y
01001029017	01001029	surface					y
01001029018	01001029	of					y
01001029019	01001029	the					y
01001029020	01001029	entire					y
01001029021	01001029	earth					y
01001029022	01001029	and					y
01001029023	01001029	every					y
01001029024	01001029	tree					y
01001029025	01001029	whose					y
01001029026	01001029	fruit					y
01001029027	01001029	contains					y
01001029028	01001029	seed	y				y
01001029029	01001029	.		y			n
01001029030	01001029	This					y
01001029031	01001029	will					y
01001029032	01001029	be					y
01001029033	01001029	food					y
01001029034	01001029	for					y
01001029035	01001029	you	y				y
01001029036	01001029	,		y			n
01001030001	01001030	for					y
01001030002	01001030	all					y
01001030003	01001030	the					y
01001030004	01001030	wildlife					y
01001030005	01001030	of					y
01001030006	01001030	the					y
01001030007	01001030	earth	y				y
01001030008	01001030	,		y			n
01001030009	01001030	for					y
01001030010	01001030	every					y
01001030011	01001030	bird					y
01001030012	01001030	of					y
01001030013	01001030	the					y
01001030014	01001030	sky	y				y
01001030015	01001030	,		y			n
01001030016	01001030	and					y
01001030017	01001030	for					y
01001030018	01001030	every					y
01001030019	01001030	creature					y
01001030020	01001030	that					y
01001030021	01001030	crawls					y
01001030022	01001030	on					y
01001030023	01001030	the					y
01001030024	01001030	earth					y
01001030025	01001030	—		y			n
01001030026	01001030	everything					y
01001030027	01001030	having					y
01001030028	01001030	the					y
01001030029	01001030	breath					y
01001030030	01001030	of					y
01001030031	01001030	life					y
01001030032	01001030	in					y
01001030033	01001030	it					y
01001030034	01001030	—		y			n
01001030035	01001030	I					y
01001030036	01001030	have					y
01001030037	01001030	given					y
01001030038	01001030	every					y
01001030039	01001030	green					y
01001030040	01001030	plant					y
01001030041	01001030	for					y
01001030042	01001030	food	y				y
01001030043	01001030	.	y	y			n
01001030044	01001030	”		y			n
01001030045	01001030	And					y
01001030046	01001030	it					y
01001030047	01001030	was					y
01001030048	01001030	so	y				y
01001030049	01001030	.		y			n
01001031001	01001031	God					y
01001031002	01001031	saw					y
01001031003	01001031	all					y
01001031004	01001031	that					y
01001031005	01001031	he					y
01001031006	01001031	had					y
01001031007	01001031	made	y				y
01001031008	01001031	,		y			n
01001031009	01001031	and					y
01001031010	01001031	it					y
01001031011	01001031	was					y
01001031012	01001031	very					y
01001031013	01001031	good					y
01001031014	01001031	indeed	y				y
01001031015	01001031	.		y			n
01001031016	01001031	Evening					y
01001031017	01001031	came					y
01001031018	01001031	and					y
01001031019	01001031	then					y
01001031020	01001031	morning	y				y
01001031021	01001031	:		y			n
01001031022	01001031	the					y
01001031023	01001031	sixth					y
01001031024	01001031	day	y				y
01001031025	01001031	.		y			n
01002001001	01002001	So					y
01002001002	01002001	the					y
01002001003	01002001	heavens					y
01002001004	01002001	and					y
01002001005	01002001	the					y
01002001006	01002001	earth					y
01002001007	01002001	and					y
01002001008	01002001	everything					y
01002001009	01002001	in					y
01002001010	01002001	them					y
01002001011	01002001	were					y
01002001012	01002001	completed	y				y
01002001013	01002001	.		y			n
01002002001	01002002	On					y
01002002002	01002002	the					y
01002002003	01002002	seventh					y
01002002004	01002002	day					y
01002002005	01002002	God					y
01002002006	01002002	had					y
01002002007	01002002	completed					y
01002002008	01002002	his					y
01002002009	01002002	work					y
01002002010	01002002	that					y
01002002011	01002002	he					y
01002002012	01002002	had					y
01002002013	01002002	done	y				y
01002002014	01002002	,		y			n
01002002015	01002002	and					y
01002002016	01002002	he					y
01002002017	01002002	rested					y
01002002018	01002002	on					y
01002002019	01002002	the					y
01002002020	01002002	seventh					y
01002002021	01002002	day					y
01002002022	01002002	from					y
01002002023	01002002	all					y
01002002024	01002002	his					y
01002002025	01002002	work					y
01002002026	01002002	that					y
01002002027	01002002	he					y
01002002028	01002002	had					y
01002002029	01002002	done	y				y
01002002030	01002002	.		y			n
01002003001	01002003	God					y
01002003002	01002003	blessed					y
01002003003	01002003	the					y
01002003004	01002003	seventh					y
01002003005	01002003	day					y
01002003006	01002003	and					y
01002003007	01002003	declared					y
01002003008	01002003	it					y
01002003009	01002003	holy	y				y
01002003010	01002003	,		y			n
01002003011	01002003	for					y
01002003012	01002003	on					y
01002003013	01002003	it					y
01002003014	01002003	he					y
01002003015	01002003	rested					y
01002003016	01002003	from					y
01002003017	01002003	all					y
01002003018	01002003	his					y
01002003019	01002003	work					y
01002003020	01002003	of					y
01002003021	01002003	creation	y				y
01002003022	01002003	.		y			n
01002004001	01002004	These					y
01002004002	01002004	are					y
01002004003	01002004	the					y
01002004004	01002004	records					y
01002004005	01002004	of					y
01002004006	01002004	the					y
01002004007	01002004	heavens					y
01002004008	01002004	and					y
01002004009	01002004	the					y
01002004010	01002004	earth	y				y
01002004011	01002004	,		y			n
01002004012	01002004	concerning					y
01002004013	01002004	their					y
01002004014	01002004	creation	y				y
01002004015	01002004	.		y			n
01002004016	01002004	At					y
01002004017	01002004	the					y
01002004018	01002004	time					y
01002004019	01002004	that					y
01002004020	01002004	the					y
01002004021	01002004	Lord					y
01002004022	01002004	God					y
01002004023	01002004	made					y
01002004024	01002004	the					y
01002004025	01002004	earth					y
01002004026	01002004	and					y
01002004027	01002004	the					y
01002004028	01002004	heavens	y				y
01002004029	01002004	,		y			n
01002005001	01002005	no					y
01002005002	01002005	shrub					y
01002005003	01002005	of					y
01002005004	01002005	the					y
01002005005	01002005	field					y
01002005006	01002005	had					y
01002005007	01002005	yet					y
01002005008	01002005	grown					y
01002005009	01002005	on					y
01002005010	01002005	the					y
01002005011	01002005	land	y				y
01002005012	01002005	,		y			n
01002005013	01002005	and					y
01002005014	01002005	no					y
01002005015	01002005	plant					y
01002005016	01002005	of					y
01002005017	01002005	the					y
01002005018	01002005	field					y
01002005019	01002005	had					y
01002005020	01002005	yet					y
01002005021	01002005	sprouted	y				y
01002005022	01002005	,		y			n
01002005023	01002005	for					y
01002005024	01002005	the					y
01002005025	01002005	Lord					y
01002005026	01002005	God					y
01002005027	01002005	had					y
01002005028	01002005	not					y
01002005029	01002005	made					y
01002005030	01002005	it					y
01002005031	01002005	rain					y
01002005032	01002005	on					y
01002005033	01002005	the					y
01002005034	01002005	land	y				y
01002005035	01002005	,		y			n
01002005036	01002005	and					y
01002005037	01002005	there					y
