id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end	required
01001015008	01001015	ya					y
01001015009	01001015	kutia					y
01001015010	01001015	nuru					y
01001015011	01001015	juu					y
01001015012	01001015	ya					y
01001015013	01001015	dunia	y				y
01001015014	01001015	.	y	y			n
01001015015	01001015	”		y			n
01001015016	01001015	Ikawa					y
01001015017	01001015	hivyo	y				y
01001015018	01001015	.		y			n
01001016001	01001016	Mungu					y
01001016002	01001016	akafanya					y
01001016003	01001016	mianga					y
01001016004	01001016	miwili					y
01001016005	01001016	mikubwa	y				y
01001016006	01001016	:		y			n
01001016007	01001016	mwanga					y
01001016008	01001016	mkubwa					y
01001016009	01001016	utawale					y
01001016010	01001016	mchana	y				y
01001016011	01001016	,		y			n
01001016012	01001016	na					y
01001016013	01001016	mwanga					y
01001016014	01001016	mdogo					y
01001016015	01001016	utawale					y
01001016016	01001016	usiku	y				y
01001016017	01001016	.		y			n
01001016018	01001016	Pia					y
01001016019	01001016	Mungu					y
01001016020	01001016	akafanya					y
01001016021	01001016	nyota	y				y
01001016022	01001016	.		y			n
01001017001	01001017	Mungu					y
01001017002	01001017	akaiweka					y
01001017003	01001017	katika					y
01001017004	01001017	nafasi					y
01001017005	01001017	ya					y
01001017006	01001017	anga					y
01001017007	01001017	iangaze					y
01001017008	01001017	dunia	y				y
01001017009	01001017	,		y			n
01001018001	01001018	itawale					y
01001018002	01001018	usiku					y
01001018003	01001018	na					y
01001018004	01001018	mchana	y				y
01001018005	01001018	,		y			n
01001018006	01001018	na					y
01001018007	01001018	ikatenganishe					y
01001018008	01001018	nuru					y
01001018009	01001018	na					y
01001018010	01001018	giza	y				y
01001018011	01001018	.		y			n
01001018012	01001018	Mungu					y
01001018013	01001018	akaona					y
01001018014	01001018	kuwa					y
01001018015	01001018	hili					y
01001018016	01001018	ni					y
01001018017	01001018	jema	y				y
01001018018	01001018	.		y			n
01001019001	01001019	Ikawa					y
01001019002	01001019	jioni	y				y
01001019003	01001019	,		y			n
01001019004	01001019	ikawa					y
01001019005	01001019	asubuhi	y				y
01001019006	01001019	,		y			n
01001019007	01001019	siku					y
01001019008	01001019	ya					y
01001019009	01001019	nne	y				y
01001019010	01001019	.		y			n
01001020001	01001020	Mungu					y
01001020002	01001020	akasema	y				y
01001020003	01001020	,		y			n
01001020004	01001020	“	y	y			n
01001020005	01001020	Kuwepo					y
01001020006	01001020	na					y
01001020007	01001020	viumbe					y
01001020008	01001020	hai					y
01001020009	01001020	tele					y
01001020010	01001020	kwenye					y
01001020011	01001020	maji	y				y
01001020012	01001020	,		y			n
01001020013	01001020	nao					y
01001020014	01001020	ndege					y
01001020015	01001020	waruke					y
01001020016	01001020	juu					y
01001020017	01001020	ya					y
01001020018	01001020	dunia					y
01001020019	01001020	katika					y
01001020020	01001020	nafasi					y
01001020021	01001020	ya					y
01001020022	01001020	anga	y				y
01001020023	01001020	.	y	y			n
01001020024	01001020	”		y			n
01001021001	01001021	Kwa					y
01001021002	01001021	hiyo					y
01001021003	01001021	Mungu					y
01001021004	01001021	akaumba					y
01001021005	01001021	viumbe					y
01001021006	01001021	wakubwa					y
01001021007	01001021	wa					y
01001021008	01001021	baharini					y
01001021009	01001021	na					y
01001021010	01001021	kila					y
01001021011	01001021	kiumbe					y
01001021012	01001021	hai					y
01001021013	01001021	kiendacho					y
01001021014	01001021	majini					y
01001021015	01001021	kulingana					y
01001021016	01001021	na					y
01001021017	01001021	aina					y
01001021018	01001021	zake	y				y
01001021019	01001021	,		y			n
01001021020	01001021	na					y
01001021021	01001021	kila					y
01001021022	01001021	ndege					y
01001021023	01001021	mwenye					y
01001021024	01001021	mabawa					y
01001021025	01001021	kulingana					y
01001021026	01001021	na					y
01001021027	01001021	aina					y
01001021028	01001021	yake	y				y
01001021029	01001021	.		y			n
01001021030	01001021	Mungu					y
01001021031	01001021	akaona					y
01001021032	01001021	kuwa					y
01001021033	01001021	hili					y
01001021034	01001021	ni					y
01001021035	01001021	jema	y				y
01001021036	01001021	.		y			n
01001022001	01001022	Mungu					y
01001022002	01001022	akavibariki	y				y
01001022003	01001022	,		y			n
01001022004	01001022	akasema	y				y
01001022005	01001022	,		y			n
01001022006	01001022	“	y	y			n
01001022007	01001022	Zaeni					y
01001022008	01001022	mwongezeke	y				y
01001022009	01001022	,		y			n
01001022010	01001022	mkayajaze					y
01001022011	01001022	maji					y
01001022012	01001022	ya					y
01001022013	01001022	bahari	y				y
01001022014	01001022	,		y			n
01001022015	01001022	nao					y
01001022016	01001022	ndege					y
01001022017	01001022	waongezeke					y
01001022018	01001022	katika					y
01001022019	01001022	dunia	y				y
01001022020	01001022	.	y	y			n
01001022021	01001022	”		y			n
01001023001	01001023	Ikawa					y
01001023002	01001023	jioni	y				y
01001023003	01001023	,		y			n
01001023004	01001023	ikawa					y
01001023005	01001023	asubuhi	y				y
01001023006	01001023	,		y			n
01001023007	01001023	siku					y
01001023008	01001023	ya					y
01001023009	01001023	tano	y				y
01001023010	01001023	.		y			n
01001024001	01001024	Mungu					y
01001024002	01001024	akasema	y				y
01001024003	01001024	,		y			n
01001024004	01001024	“	y	y			n
01001024005	01001024	Ardhi					y
01001024006	01001024	na					y
01001024007	01001024	itoe					y
01001024008	01001024	viumbe					y
01001024009	01001024	hai					y
01001024010	01001024	kulingana					y
01001024011	01001024	na					y
01001024012	01001024	aina					y
01001024013	01001024	zake	y				y
01001024014	01001024	:		y			n
01001024015	01001024	wanyama					y
01001024016	01001024	wa					y
01001024017	01001024	kufugwa	y				y
01001024018	01001024	,		y			n
01001024019	01001024	viumbe					y
01001024020	01001024	vitambaavyo					y
01001024021	01001024	ardhini					y
01001024022	01001024	na					y
01001024023	01001024	wanyama					y
01001024024	01001024	pori	y				y
01001024025	01001024	,		y			n
01001024026	01001024	kila					y
01001024027	01001024	mnyama					y
01001024028	01001024	kulingana					y
01001024029	01001024	na					y
01001024030	01001024	aina					y
01001024031	01001024	yake	y				y
01001024032	01001024	.	y	y			n
01001024033	01001024	”		y			n
01001024034	01001024	Ikawa					y
01001024035	01001024	hivyo	y				y
01001024036	01001024	.		y			n
01001025001	01001025	Mungu					y
01001025002	01001025	akafanya					y
01001025003	01001025	wanyama					y
01001025004	01001025	pori					y
01001025005	01001025	kulingana					y
01001025006	01001025	na					y
01001025007	01001025	aina					y
01001025008	01001025	zake	y				y
01001025009	01001025	,		y			n
01001025010	01001025	wanyama					y
01001025011	01001025	wa					y
01001025012	01001025	kufugwa					y
01001025013	01001025	kulingana					y
01001025014	01001025	na					y
01001025015	01001025	aina					y
01001025016	01001025	zake	y				y
01001025017	01001025	,		y			n
01001025018	01001025	na					y
01001025019	01001025	viumbe					y
01001025020	01001025	vyote					y
01001025021	01001025	vitambaavyo					y
01001025022	01001025	juu					y
01001025023	01001025	ya					y
01001025024	01001025	ardhi					y
01001025025	01001025	kulingana					y
01001025026	01001025	na					y
01001025027	01001025	aina					y
01001025028	01001025	zake	y				y
01001025029	01001025	.		y			n
01001025030	01001025	Mungu					y
01001025031	01001025	akaona					y
01001025032	01001025	kuwa					y
01001025033	01001025	hili					y
01001025034	01001025	ni					y
01001025035	01001025	jema	y				y
01001025036	01001025	.		y			n
01001026001	01001026	Ndipo					y
01001026002	01001026	Mungu					y
01001026003	01001026	akasema	y				y
01001026004	01001026	,		y			n
01001026005	01001026	“	y	y			n
01001026006	01001026	Tufanye					y
01001026007	01001026	mtu					y
01001026008	01001026	kwa					y
01001026009	01001026	mfano					y
01001026010	01001026	wetu	y				y
01001026011	01001026	,		y			n
01001026012	01001026	kwa					y
01001026013	01001026	sura					y
01001026014	01001026	yetu	y				y
01001026015	01001026	,		y			n
01001026016	01001026	wakatawale					y
01001026017	01001026	juu					y
01001026018	01001026	ya					y
01001026019	01001026	samaki					y
01001026020	01001026	wa					y
01001026021	01001026	baharini					y
01001026022	01001026	na					y
01001026023	01001026	ndege					y
01001026024	01001026	wa					y
01001026025	01001026	angani	y				y
01001026026	01001026	,		y			n
01001026027	01001026	juu					y
01001026028	01001026	ya					y
01001026029	01001026	mifugo	y				y
01001026030	01001026	,		y			n
01001026031	01001026	juu					y
01001026032	01001026	ya					y
01001026033	01001026	dunia					y
01001026034	01001026	yote	y				y
01001026035	01001026	,		y			n
01001026036	01001026	na					y
01001026037	01001026	juu					y
01001026038	01001026	ya					y
01001026039	01001026	viumbe					y
01001026040	01001026	wote					y
01001026041	01001026	watambaao					y
01001026042	01001026	juu					y
01001026043	01001026	ya					y
01001026044	01001026	nchi	y				y
01001026045	01001026	.	y	y			n
01001026046	01001026	”		y			n
01001027001	01001027	Kwa					y
01001027002	01001027	hiyo					y
01001027003	01001027	Mungu					y
01001027004	01001027	akamuumba					y
01001027005	01001027	mtu					y
01001027006	01001027	kwa					y
01001027007	01001027	mfano					y
01001027008	01001027	wake					y
01001027009	01001027	mwenyewe	y				y
01001027010	01001027	,		y			n
01001027011	01001027	kwa					y
01001027012	01001027	mfano					y
01001027013	01001027	wa					y
01001027014	01001027	Mungu					y
01001027015	01001027	alimuumba	y				y
01001027016	01001027	;		y			n
01001027017	01001027	mwanaume					y
01001027018	01001027	na					y
01001027019	01001027	mwanamke					y
01001027020	01001027	aliwaumba	y				y
01001027021	01001027	.		y			n
01001028001	01001028	Mungu					y
01001028002	01001028	akawabariki					y
01001028003	01001028	na					y
01001028004	01001028	akawaambia	y				y
01001028005	01001028	,		y			n
01001028006	01001028	“	y	y			n
01001028007	01001028	Zaeni					y
01001028008	01001028	na					y
01001028009	01001028	mkaongezeke	y				y
01001028010	01001028	,		y			n
01001028011	01001028	mkaijaze					y
01001028012	01001028	tena					y
01001028013	01001028	dunia					y
01001028014	01001028	na					y
01001028015	01001028	kuitiisha	y				y
01001028016	01001028	.		y			n
01001028017	01001028	Mkatawale					y
01001028018	01001028	samaki					y
01001028019	01001028	wa					y
01001028020	01001028	baharini	y				y
01001028021	01001028	,		y			n
01001028022	01001028	ndege					y
01001028023	01001028	wa					y
01001028024	01001028	angani	y				y
01001028025	01001028	,		y			n
01001028026	01001028	na					y
01001028027	01001028	kila					y
01001028028	01001028	kiumbe					y
01001028029	01001028	hai					y
01001028030	01001028	kiendacho					y
01001028031	01001028	juu					y
01001028032	01001028	ya					y
01001028033	01001028	ardhi	y				y
01001028034	01001028	.	y	y			n
01001028035	01001028	”		y			n
01001029001	01001029	Kisha					y
01001029002	01001029	Mungu					y
01001029003	01001029	akasema	y				y
01001029004	01001029	,		y			n
01001029005	01001029	“	y	y			n
01001029006	01001029	Nimewapa					y
01001029007	01001029	kila					y
01001029008	01001029	mche					y
01001029009	01001029	utoao					y
01001029010	01001029	mbegu					y
01001029011	01001029	juu					y
01001029012	01001029	ya					y
01001029013	01001029	uso					y
01001029014	01001029	wa					y
01001029015	01001029	dunia					y
01001029016	01001029	yote	y				y
01001029017	01001029	,		y			n
01001029018	01001029	na					y
01001029019	01001029	kila					y
01001029020	01001029	mti					y
01001029021	01001029	wenye					y
01001029022	01001029	matunda					y
01001029023	01001029	yenye					y
01001029024	01001029	mbegu					y
01001029025	01001029	ndani					y
01001029026	01001029	yake	y				y
01001029027	01001029	.		y			n
01001029028	01001029	Vitakuwa					y
01001029029	01001029	chakula					y
01001029030	01001029	chenu	y				y
01001029031	01001029	.		y			n
01001030001	01001030	Nao					y
01001030002	01001030	wanyama					y
01001030003	01001030	wote					y
01001030004	01001030	wa					y
01001030005	01001030	dunia	y				y
01001030006	01001030	,		y			n
01001030007	01001030	ndege					y
01001030008	01001030	wote					y
01001030009	01001030	wa					y
01001030010	01001030	angani	y				y
01001030011	01001030	,		y			n
01001030012	01001030	na					y
01001030013	01001030	viumbe					y
01001030014	01001030	vyote					y
01001030015	01001030	viendavyo					y
01001030016	01001030	juu					y
01001030017	01001030	ya					y
01001030018	01001030	ardhi	y				y
01001030019	01001030	:		y			n
01001030020	01001030	yaani					y
01001030021	01001030	kila					y
01001030022	01001030	kiumbe					y
01001030023	01001030	chenye					y
01001030024	01001030	pumzi					y
01001030025	01001030	ya					y
01001030026	01001030	uhai	y				y
01001030027	01001030	,		y			n
01001030028	01001030	ninawapa					y
01001030029	01001030	kila					y
01001030030	01001030	mche					y
01001030031	01001030	wa					y
01001030032	01001030	kijani					y
01001030033	01001030	kuwa					y
01001030034	01001030	chakula	y				y
01001030035	01001030	.	y	y			n
01001030036	01001030	”		y			n
01001030037	01001030	Ikawa					y
01001030038	01001030	hivyo	y				y
01001030039	01001030	.		y			n
01001031001	01001031	Mungu					y
01001031002	01001031	akaona					y
01001031003	01001031	vyote					y
01001031004	01001031	alivyoumba	y				y
01001031005	01001031	,		y			n
01001031006	01001031	na					y
01001031007	01001031	tazama	y				y
01001031008	01001031	,		y			n
01001031009	01001031	ilikuwa					y
01001031010	01001031	vizuri					y
01001031011	01001031	sana	y				y
01001031012	01001031	.		y			n
01001031013	01001031	Ikawa					y
01001031014	01001031	jioni	y				y
01001031015	01001031	,		y			n
01001031016	01001031	ikawa					y
01001031017	01001031	asubuhi	y				y
01001031018	01001031	,		y			n
01001031019	01001031	siku					y
01001031020	01001031	ya					y
01001031021	01001031	sita	y				y
01001031022	01001031	.		y			n
01002001001	01002001	Kwa					y
01002001002	01002001	hiyo					y
01002001003	01002001	mbingu					y
01002001004	01002001	na					y
01002001005	01002001	dunia					y
01002001006	01002001	zikakamilika	y				y
01002001007	01002001	,		y			n
01002001008	01002001	pamoja					y
01002001009	01002001	na					y
01002001010	01002001	vyote					y
01002001011	01002001	vilivyomo	y				y
01002001012	01002001	.		y			n
01002002001	01002002	Katika					y
01002002002	01002002	siku					y
01002002003	01002002	ya					y
01002002004	01002002	saba					y
01002002005	01002002	Mungu					y
01002002006	01002002	alikuwa					y
01002002007	01002002	amekamilisha					y
01002002008	01002002	kazi					y
01002002009	01002002	aliyokuwa					y
01002002010	01002002	akiifanya	y				y
01002002011	01002002	,		y			n
01002002012	01002002	hivyo					y
01002002013	01002002	siku					y
01002002014	01002002	ya					y
01002002015	01002002	saba					y
01002002016	01002002	akapumzika					y
01002002017	01002002	kutoka					y
01002002018	01002002	kazi					y
01002002019	01002002	zake					y
01002002020	01002002	zote	y				y
01002002021	01002002	.		y			n
01002003001	01002003	Mungu					y
01002003002	01002003	akaibariki					y
01002003003	01002003	siku					y
01002003004	01002003	ya					y
01002003005	01002003	saba					y
01002003006	01002003	akaifanya					y
01002003007	01002003	takatifu	y				y
01002003008	01002003	,		y			n
01002003009	01002003	kwa					y
01002003010	01002003	sababu					y
01002003011	01002003	katika					y
01002003012	01002003	siku					y
01002003013	01002003	hiyo					y
01002003014	01002003	alipumzika					y
01002003015	01002003	kutoka					y
01002003016	01002003	kazi					y
01002003017	01002003	zote					y
01002003018	01002003	za					y
01002003019	01002003	kuumba					y
01002003020	01002003	alizokuwa					y
01002003021	01002003	amefanya	y				y
01002003022	01002003	.		y			n
01002004001	01002004	Haya					y
01002004002	01002004	ndiyo					y
01002004003	01002004	maelezo					y
01002004004	01002004	ya					y
01002004005	01002004	mbingu					y
01002004006	01002004	na					y
01002004007	01002004	dunia					y
01002004008	01002004	wakati					y
01002004009	01002004	zilipoumbwa	y				y
01002004010	01002004	.		y			n
01002004011	01002004	Bwana					y
01002004012	01002004	Mungu					y
01002004013	01002004	alipoziumba					y
01002004014	01002004	mbingu					y
01002004015	01002004	na					y
01002004016	01002004	dunia	y				y
01002004017	01002004	,		y			n
01002005001	01002005	hapakuwepo					y
01002005002	01002005	na					y
01002005003	01002005	mche					y
01002005004	01002005	wa					y
01002005005	01002005	shambani					y
01002005006	01002005	uliokuwa					y
01002005007	01002005	umejitokeza					y
01002005008	01002005	ardhini	y				y
01002005009	01002005	,		y			n
01002005010	01002005	wala					y
01002005011	01002005	hapakuwepo					y
01002005012	01002005	na					y
01002005013	01002005	mmea					y
01002005014	01002005	wa					y
01002005015	01002005	shamba					y
01002005016	01002005	uliokuwa					y
01002005017	01002005	umeota	y				y
01002005018	01002005	,		y			n
01002005019	01002005	kwa					y
01002005020	01002005	kuwa					y
01002005021	01002005	Bwana					y
01002005022	01002005	Mungu					y
01002005023	01002005	alikuwa					y
01002005024	01002005	hajanyeshea					y
01002005025	01002005	mvua					y
01002005026	01002005	juu					y
01002005027	01002005	ya					y
01002005028	01002005	nchi	y				y
01002005029	01002005	,		y			n
01002005030	01002005	na					y
01002005031	01002005	hapakuwepo					y
01002005032	01002005	mtu					y
01002005033	01002005	wa					y
01002005034	01002005	kuilima					y
01002005035	01002005	ardhi	y				y
01002005036	01002005	,		y			n
01002006001	01002006	lakini					y
01002006002	01002006	umande					y
01002006003	01002006	ulitokeza					y
01002006004	01002006	kutoka					y
01002006005	01002006	ardhini					y
01002006006	01002006	na					y
01002006007	01002006	kunyesha					y
01002006008	01002006	uso					y
01002006009	01002006	wote					y
01002006010	01002006	wa					y
01002006011	01002006	nchi	y				y
01002006012	01002006	:		y			n
01002007001	01002007	Bwana					y
01002007002	01002007	Mungu					y
01002007003	01002007	alimuumba					y
01002007004	01002007	mtu					y
01002007005	01002007	kutoka					y
01002007006	01002007	mavumbi					y
01002007007	01002007	ya					y
01002007008	01002007	ardhi	y				y
01002007009	01002007	,		y			n
01002007010	01002007	akampulizia					y
01002007011	01002007	pumzi					y
01002007012	01002007	ya					y
01002007013	01002007	uhai					y
01002007014	01002007	puani					y
01002007015	01002007	mwake	y				y
01002007016	01002007	,		y			n
01002007017	01002007	naye					y
01002007018	01002007	mtu					y
01002007019	01002007	akawa					y
01002007020	01002007	kiumbe					y
01002007021	01002007	hai	y				y
01002007022	01002007	.		y			n
01002008001	01002008	Basi					y
01002008002	01002008	Bwana					y
01002008003	01002008	Mungu					y
01002008004	01002008	alikuwa					y
01002008005	01002008	ameotesha					y
01002008006	01002008	bustani					y
01002008007	01002008	upande					y
01002008008	01002008	wa					y
01002008009	01002008	mashariki	y				y
01002008010	01002008	,		y			n
01002008011	01002008	katika					y
01002008012	01002008	Edeni	y				y
01002008013	01002008	,		y			n
01002008014	01002008	huko					y
01002008015	01002008	akamweka					y
01002008016	01002008	huyo					y
01002008017	01002008	mtu					y
01002008018	01002008	aliyemuumba	y				y
01002008019	01002008	.		y			n
01002009001	01002009	Bwana					y
01002009002	01002009	Mungu					y
01002009003	01002009	akafanya					y
